ticker,sector,company_group,position,concept,concept_priority,taxonomy,unit,value,start,end,fy,fp,form,filed,frame,accession_number,label,source,statement_type,duration_days
ORCL,Technology,TechD,hardware_cost,HardwareExpenses,1,company_extension_ixbrl,USD,245000000.0,2021-06-01,2021-08-31,,,10-Q,2021-09-13,,0001564590-21-047772,,ixbrl,income_statement,91
ORCL,Technology,TechD,hardware_cost,HardwareExpenses,1,company_extension_ixbrl,USD,246000000.0,2020-06-01,2020-08-31,,,10-Q,2021-09-13,,0001564590-21-047772,,ixbrl,income_statement,91
ORCL,Technology,TechD,services_cost,ServicesExpense,1,company_extension_ixbrl,USD,644000000.0,2021-06-01,2021-08-31,,,10-Q,2021-09-13,,0001564590-21-047772,,ixbrl,income_statement,91
ORCL,Technology,TechD,services_cost,ServicesExpense,1,company_extension_ixbrl,USD,623000000.0,2020-06-01,2020-08-31,,,10-Q,2021-09-13,,0001564590-21-047772,,ixbrl,income_statement,91
ORCL,Technology,TechD,cloud_services_and_license_support_cost,CloudServicesAndLicenseSupportExpenses,1,company_extension_ixbrl,USD,4353000000.0,2020-06-01,2021-05-31,,,10-K,2021-06-21,,0001564590-21-033616,,ixbrl,income_statement,364
ORCL,Technology,TechD,cloud_services_and_license_support_cost,CloudServicesAndLicenseSupportExpenses,1,company_extension_ixbrl,USD,4006000000.0,2019-06-01,2020-05-31,,,10-K,2021-06-21,,0001564590-21-033616,,ixbrl,income_statement,365
ORCL,Technology,TechD,cloud_services_and_license_support_cost,CloudServicesAndLicenseSupportExpenses,1,company_extension_ixbrl,USD,3782000000.0,2018-06-01,2019-05-31,,,10-K,2021-06-21,,0001564590-21-033616,,ixbrl,income_statement,364
ORCL,Technology,TechD,cloud_services_and_license_support_cost,CloudServicesAndLicenseSupportExpenses,1,company_extension_ixbrl,USD,4133000000.0,2020-06-01,2021-05-31,,,10-K,2021-06-21,,0001564590-21-033616,,ixbrl,income_statement,364
ORCL,Technology,TechD,cloud_services_and_license_support_cost,CloudServicesAndLicenseSupportExpenses,1,company_extension_ixbrl,USD,3803000000.0,2019-06-01,2020-05-31,,,10-K,2021-06-21,,0001564590-21-033616,,ixbrl,income_statement,365
ORCL,Technology,TechD,cloud_services_and_license_support_cost,CloudServicesAndLicenseSupportExpenses,1,company_extension_ixbrl,USD,3597000000.0,2018-06-01,2019-05-31,,,10-K,2021-06-21,,0001564590-21-033616,,ixbrl,income_statement,364
ORCL,Technology,TechD,hardware_cost,HardwareExpenses,1,company_extension_ixbrl,USD,972000000.0,2020-06-01,2021-05-31,,,10-K,2021-06-21,,0001564590-21-033616,,ixbrl,income_statement,364
ORCL,Technology,TechD,hardware_cost,HardwareExpenses,1,company_extension_ixbrl,USD,1116000000.0,2019-06-01,2020-05-31,,,10-K,2021-06-21,,0001564590-21-033616,,ixbrl,income_statement,365
ORCL,Technology,TechD,hardware_cost,HardwareExpenses,1,company_extension_ixbrl,USD,1360000000.0,2018-06-01,2019-05-31,,,10-K,2021-06-21,,0001564590-21-033616,,ixbrl,income_statement,364
ORCL,Technology,TechD,services_cost,ServicesExpense,1,company_extension_ixbrl,USD,2530000000.0,2020-06-01,2021-05-31,,,10-K,2021-06-21,,0001564590-21-033616,,ixbrl,income_statement,364
ORCL,Technology,TechD,services_cost,ServicesExpense,1,company_extension_ixbrl,USD,2816000000.0,2019-06-01,2020-05-31,,,10-K,2021-06-21,,0001564590-21-033616,,ixbrl,income_statement,365
ORCL,Technology,TechD,services_cost,ServicesExpense,1,company_extension_ixbrl,USD,2853000000.0,2018-06-01,2019-05-31,,,10-K,2021-06-21,,0001564590-21-033616,,ixbrl,income_statement,364
